"occupation_id","onet_task_id","task_cluster_id","source_id","exposure_score","augmentation_score","automation_score","observed_usage_share","evidence_type","confidence","notes"
"occ_17_2072_00","stub_17_2072_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.63","0.46","0.31","0.22","generated_task_proxy","0.44","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_execution_routine","cluster_execution_routine","src_internal_stub_2026_03","0.71","0.38","0.39","0.16","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.45","0.56","0.05","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2072_00","stub_17_2072_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.57","0.58","0.24","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_17_2112_00","1393","cluster_decision_support","src_anthropic_ei_2026_01_15","0.23","0.19","0.11","0.0000","anthropic_task_usage","0.64","anthropic_normalized|release_2026_01_15|task_count=22|work_share=0.82|autonomy_mean=3.55|success_share=0.73|time_ratio=5.89"
"occ_17_2112_00","1398","cluster_drafting","src_anthropic_ei_2026_01_15","0.09","0.10","0.11","0.0000","anthropic_task_usage","0.43","anthropic_normalized|release_2026_01_15|task_count=16|work_share=0.00|autonomy_mean=3.38|success_share=0.00|time_ratio=4.24"
"occ_17_2112_00","1400","cluster_drafting","src_anthropic_ei_2026_01_15","0.23","0.20","0.10","0.0000","anthropic_task_usage","0.64","anthropic_normalized|release_2026_01_15|task_count=20|work_share=0.85|autonomy_mean=3.30|success_share=0.80|time_ratio=8.81"
"occ_17_2112_00","stub_17_2112_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.67","0.52","0.28","0.30","generated_task_proxy","0.50","launch_stub_generated"
"occ_17_2112_00","stub_17_2112_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.51","0.58","0.11","0.20","generated_task_proxy","0.42","launch_stub_generated"
"occ_17_2112_00","stub_17_2112_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.53","0.60","0.13","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_17_2112_00","stub_17_2112_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.63","0.46","0.31","0.22","generated_task_proxy","0.44","launch_stub_generated"
"occ_17_2112_00","stub_17_2112_00_execution_routine","cluster_execution_routine","src_internal_stub_2026_03","0.71","0.38","0.39","0.16","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2112_00","stub_17_2112_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.45","0.56","0.05","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2112_00","stub_17_2112_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.57","0.58","0.24","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_17_2141_00","1411","cluster_documentation","src_anthropic_ei_2026_01_15","0.22","0.19","0.68","0.0000","anthropic_task_usage","0.68","anthropic_normalized|release_2026_01_15|task_count=77|work_share=1.00|autonomy_mean=2.44|success_share=0.72|time_ratio=10.55"
"occ_17_2141_00","1421","cluster_decision_support","src_anthropic_ei_2026_01_15","0.21","0.55","0.15","0.0000","anthropic_task_usage","0.68","anthropic_normalized|release_2026_01_15|task_count=97|work_share=0.62|autonomy_mean=3.81|success_share=0.66|time_ratio=3.56"
"occ_17_2141_00","20740","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.23","0.18","0.75","0.0001","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=136|work_share=0.98|autonomy_mean=2.76|success_share=0.69|time_ratio=5.58"
"occ_17_2141_00","20741","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.18","0.59","0.43","0.0002","anthropic_task_usage","0.78","anthropic_normalized|release_2026_01_15|task_count=426|work_share=0.59|autonomy_mean=2.74|success_share=0.46|time_ratio=7.43"
"occ_17_2141_00","stub_17_2141_00_analysis","cluster_analysis","src_internal_stub_2026_03","0.67","0.52","0.28","0.30","generated_task_proxy","0.50","launch_stub_generated"
"occ_17_2141_00","stub_17_2141_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.51","0.58","0.11","0.20","generated_task_proxy","0.42","launch_stub_generated"
"occ_17_2141_00","stub_17_2141_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.53","0.60","0.13","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_17_2141_00","stub_17_2141_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.63","0.46","0.31","0.22","generated_task_proxy","0.44","launch_stub_generated"
"occ_17_2141_00","stub_17_2141_00_execution_routine","cluster_execution_routine","src_internal_stub_2026_03","0.71","0.38","0.39","0.16","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2141_00","stub_17_2141_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.45","0.56","0.05","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_17_2141_00","stub_17_2141_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.57","0.58","0.24","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_23_1011_00","3773","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.14","0.82","0.24","0.0002","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=303|work_share=0.20|autonomy_mean=3.49|success_share=0.82|time_ratio=6.91"
"occ_23_1011_00","3774","cluster_analysis","src_anthropic_ei_2026_01_15","0.14","0.87","0.18","0.0003","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=580|work_share=0.22|autonomy_mean=3.15|success_share=0.77|time_ratio=6.47"
"occ_23_1011_00","3775","cluster_analysis","src_anthropic_ei_2026_01_15","0.16","0.20","0.43","0.0000","anthropic_task_usage","0.64","anthropic_normalized|release_2026_01_15|task_count=73|work_share=0.42|autonomy_mean=3.51|success_share=0.81|time_ratio=4.53"
"occ_23_1011_00","3777","cluster_drafting","src_anthropic_ei_2026_01_15","0.17","0.55","0.37","0.0001","anthropic_task_usage","0.70","anthropic_normalized|release_2026_01_15|task_count=101|work_share=0.47|autonomy_mean=3.51|success_share=0.68|time_ratio=4.95"
"occ_23_1011_00","3778","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.09","0.10","0.10","0.0000","anthropic_task_usage","0.49","anthropic_normalized|release_2026_01_15|task_count=17|work_share=0.00|autonomy_mean=3.18|success_share=0.00|time_ratio=4.26"
"occ_23_1011_00","3780","cluster_analysis","src_anthropic_ei_2026_01_15","0.09","0.20","0.74","0.0000","anthropic_task_usage","0.55","anthropic_normalized|release_2026_01_15|task_count=39|work_share=0.00|autonomy_mean=3.15|success_share=0.83|time_ratio=4.16"
"occ_23_1011_00","3785","cluster_execution_routine","src_anthropic_ei_2026_01_15","0.23","0.64","0.38","0.0002","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=356|work_share=0.84|autonomy_mean=3.16|success_share=0.70|time_ratio=4.34"
"occ_23_1011_00","stub_23_1011_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.48","0.51","0.16","0.18","generated_task_proxy","0.41","launch_stub_generated"
"occ_23_1011_00","stub_23_1011_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.52","0.53","0.20","0.22","generated_task_proxy","0.44","launch_stub_generated"
"occ_23_1011_00","stub_23_1011_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.54","0.55","0.22","0.20","generated_task_proxy","0.42","launch_stub_generated"
"occ_23_1011_00","stub_23_1011_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.64","0.41","0.40","0.28","generated_task_proxy","0.50","launch_stub_generated"
"occ_23_1011_00","stub_23_1011_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.58","0.53","0.33","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_23_1011_00","stub_23_1011_00_relationship_management","cluster_relationship_management","src_internal_stub_2026_03","0.42","0.49","0.12","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_23_1011_00","stub_23_1011_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.66","0.45","0.36","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_23_2011_00","1636","cluster_research_synthesis","src_anthropic_ei_2026_01_15","0.19","0.38","0.49","0.0001","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=140|work_share=0.66|autonomy_mean=2.95|success_share=0.47|time_ratio=2.57"
"occ_23_2011_00","18491","cluster_documentation","src_anthropic_ei_2026_01_15","0.19","0.54","0.43","0.0000","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=77|work_share=0.68|autonomy_mean=3.13|success_share=0.77|time_ratio=7.43"
"occ_23_2011_00","stub_23_2011_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.48","0.51","0.16","0.18","generated_task_proxy","0.41","launch_stub_generated"
"occ_23_2011_00","stub_23_2011_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.52","0.53","0.20","0.22","generated_task_proxy","0.44","launch_stub_generated"
"occ_23_2011_00","stub_23_2011_00_decision_support","cluster_decision_support","src_internal_stub_2026_03","0.54","0.55","0.22","0.20","generated_task_proxy","0.42","launch_stub_generated"
"occ_23_2011_00","stub_23_2011_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.64","0.41","0.40","0.28","generated_task_proxy","0.50","launch_stub_generated"
"occ_23_2011_00","stub_23_2011_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.58","0.53","0.33","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_23_2011_00","stub_23_2011_00_relationship_management","cluster_relationship_management","src_internal_stub_2026_03","0.42","0.49","0.12","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_23_2011_00","stub_23_2011_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.66","0.45","0.36","0.26","generated_task_proxy","0.49","launch_stub_generated"
"occ_27_1024_00","15229","cluster_research_synthesis","src_anthropic_ei_2026_01_15","0.10","0.62","0.12","0.0000","anthropic_task_usage","0.59","anthropic_normalized|release_2026_01_15|task_count=36|work_share=0.00|autonomy_mean=3.56|success_share=0.72|time_ratio=3.59"
"occ_27_1024_00","299","cluster_drafting","src_anthropic_ei_2026_01_15","0.26","0.20","0.72","0.0000","anthropic_task_usage","0.61","anthropic_normalized|release_2026_01_15|task_count=39|work_share=1.00|autonomy_mean=3.64|success_share=0.81|time_ratio=2.41"
"occ_27_1024_00","300","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.18","0.61","0.38","0.0001","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=234|work_share=0.47|autonomy_mean=3.56|success_share=0.71|time_ratio=4.56"
"occ_27_1024_00","301","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.23","0.36","0.65","0.0017","anthropic_task_usage","0.79","anthropic_normalized|release_2026_01_15|task_count=3,416|work_share=0.33|autonomy_mean=3.25|success_share=0.70|time_ratio=2.07"
"occ_27_1024_00","304","cluster_qa_review","src_anthropic_ei_2026_01_15","0.10","0.19","0.12","0.0000","anthropic_task_usage","0.50","anthropic_normalized|release_2026_01_15|task_count=19|work_share=0.00|autonomy_mean=3.74|success_share=0.79|time_ratio=6.52"
"occ_27_1024_00","305","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.10","0.10","0.11","0.0000","anthropic_task_usage","0.54","anthropic_normalized|release_2026_01_15|task_count=24|work_share=0.00|autonomy_mean=3.50|success_share=0.00|time_ratio=6.15"
"occ_27_1024_00","306","cluster_drafting","src_anthropic_ei_2026_01_15","0.24","0.63","0.53","0.0001","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=106|work_share=0.88|autonomy_mean=3.45|success_share=0.66|time_ratio=3.00"
"occ_27_1024_00","309","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.23","0.20","0.78","0.0000","anthropic_task_usage","0.70","anthropic_normalized|release_2026_01_15|task_count=28|work_share=1.00|autonomy_mean=2.71|success_share=0.82|time_ratio=4.70"
"occ_27_1024_00","310","cluster_drafting","src_anthropic_ei_2026_01_15","0.15","0.54","0.41","0.0001","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=115|work_share=0.37|autonomy_mean=3.32|success_share=0.57|time_ratio=3.72"
"occ_27_1024_00","stub_27_1024_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.61","0.71","0.17","0.18","generated_task_proxy","0.41","launch_stub_generated"
"occ_27_1024_00","stub_27_1024_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.65","0.73","0.21","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_27_1024_00","stub_27_1024_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.77","0.61","0.41","0.16","generated_task_proxy","0.38","launch_stub_generated"
"occ_27_1024_00","stub_27_1024_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.83","0.61","0.45","0.38","generated_task_proxy","0.50","launch_stub_generated"
"occ_27_1024_00","stub_27_1024_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.59","0.71","0.15","0.20","generated_task_proxy","0.39","launch_stub_generated"
"occ_27_1024_00","stub_27_1024_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.71","0.73","0.34","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_27_1024_00","stub_27_1024_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.79","0.65","0.37","0.22","generated_task_proxy","0.45","launch_stub_generated"
"occ_27_3023_00","22623","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.47","0.62","0.0000","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=88|work_share=0.85|autonomy_mean=2.91|success_share=0.62|time_ratio=5.15"
"occ_27_3023_00","22626","cluster_analysis","src_anthropic_ei_2026_01_15","0.19","0.30","0.67","0.0001","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=183|work_share=0.62|autonomy_mean=3.25|success_share=0.46|time_ratio=5.12"
"occ_27_3023_00","22627","cluster_drafting","src_anthropic_ei_2026_01_15","0.08","0.10","0.09","0.0000","anthropic_task_usage","0.48","anthropic_normalized|release_2026_01_15|task_count=15|work_share=0.00|autonomy_mean=3.00|success_share=0.00|time_ratio=4.25"
"occ_27_3023_00","22628","cluster_research_synthesis","src_anthropic_ei_2026_01_15","0.07","0.10","0.08","0.0000","anthropic_task_usage","0.49","anthropic_normalized|release_2026_01_15|task_count=18|work_share=0.00|autonomy_mean=2.72|success_share=0.00|time_ratio=4.68"
"occ_27_3023_00","22629","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.09","0.10","0.10","0.0000","anthropic_task_usage","0.48","anthropic_normalized|release_2026_01_15|task_count=15|work_share=0.00|autonomy_mean=3.33|success_share=0.00|time_ratio=5.71"
"occ_27_3023_00","22631","cluster_coordination","src_anthropic_ei_2026_01_15","0.18","0.45","0.59","0.0002","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=404|work_share=0.45|autonomy_mean=3.35|success_share=0.66|time_ratio=3.75"
"occ_27_3023_00","22634","cluster_documentation","src_anthropic_ei_2026_01_15","0.19","0.37","0.59","0.0000","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=80|work_share=0.68|autonomy_mean=2.88|success_share=0.47|time_ratio=4.94"
"occ_27_3023_00","22635","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.22","0.65","0.49","0.0000","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=81|work_share=0.89|autonomy_mean=2.95|success_share=0.73|time_ratio=7.43"
"occ_27_3023_00","22636","cluster_qa_review","src_anthropic_ei_2026_01_15","0.22","0.17","0.75","0.0000","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=54|work_share=0.85|autonomy_mean=2.93|success_share=0.59|time_ratio=6.44"
"occ_27_3023_00","22638","cluster_qa_review","src_anthropic_ei_2026_01_15","0.19","0.64","0.43","0.0003","anthropic_task_usage","0.77","anthropic_normalized|release_2026_01_15|task_count=525|work_share=0.49|autonomy_mean=3.21|success_share=0.77|time_ratio=5.75"
"occ_27_3023_00","22639","cluster_documentation","src_anthropic_ei_2026_01_15","0.07","0.10","0.58","0.0000","anthropic_task_usage","0.60","anthropic_normalized|release_2026_01_15|task_count=27|work_share=0.00|autonomy_mean=2.67|success_share=0.00|time_ratio=3.85"
"occ_27_3023_00","22642","cluster_documentation","src_anthropic_ei_2026_01_15","0.18","0.45","0.55","0.0001","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=216|work_share=0.61|autonomy_mean=2.99|success_share=0.22|time_ratio=1.90"
"occ_27_3023_00","22648","cluster_analysis","src_anthropic_ei_2026_01_15","0.09","0.10","0.11","0.0000","anthropic_task_usage","0.48","anthropic_normalized|release_2026_01_15|task_count=16|work_share=0.00|autonomy_mean=3.38|success_share=0.00|time_ratio=4.64"
"occ_27_3023_00","22649","cluster_coordination","src_anthropic_ei_2026_01_15","0.18","0.22","0.47","0.0000","anthropic_task_usage","0.63","anthropic_normalized|release_2026_01_15|task_count=49|work_share=0.63|autonomy_mean=3.00|success_share=0.97|time_ratio=12.05"
"occ_27_3023_00","22652","cluster_qa_review","src_anthropic_ei_2026_01_15","0.20","0.19","0.09","0.0000","anthropic_task_usage","0.63","anthropic_normalized|release_2026_01_15|task_count=28|work_share=0.71|autonomy_mean=3.00|success_share=0.79|time_ratio=4.25"
"occ_27_3023_00","stub_27_3023_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.59","0.66","0.16","0.20","generated_task_proxy","0.43","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.63","0.68","0.20","0.18","generated_task_proxy","0.41","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.75","0.56","0.40","0.16","generated_task_proxy","0.39","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.81","0.56","0.44","0.30","generated_task_proxy","0.49","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.57","0.66","0.14","0.16","generated_task_proxy","0.38","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.69","0.68","0.33","0.20","generated_task_proxy","0.45","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_relationship_management","cluster_relationship_management","src_internal_stub_2026_03","0.53","0.64","0.12","0.16","generated_task_proxy","0.39","launch_stub_generated"
"occ_27_3023_00","stub_27_3023_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.77","0.60","0.36","0.28","generated_task_proxy","0.49","launch_stub_generated"
"occ_27_3031_00","1764","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.36","0.65","0.0001","anthropic_task_usage","0.78","anthropic_normalized|release_2026_01_15|task_count=256|work_share=0.86|autonomy_mean=2.95|success_share=0.50|time_ratio=5.51"
"occ_27_3031_00","1767","cluster_coordination","src_anthropic_ei_2026_01_15","0.24","0.17","0.78","0.0000","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=24|work_share=1.00|autonomy_mean=3.04|success_share=0.62|time_ratio=4.55"
"occ_27_3031_00","1769","cluster_drafting","src_anthropic_ei_2026_01_15","0.25","0.67","0.57","0.0003","anthropic_task_usage","0.82","anthropic_normalized|release_2026_01_15|task_count=564|work_share=0.87|autonomy_mean=3.31|success_share=0.67|time_ratio=3.62"
"occ_27_3031_00","1770","cluster_oversight_strategy","src_anthropic_ei_2026_01_15","0.21","0.19","0.11","0.0000","anthropic_task_usage","0.61","anthropic_normalized|release_2026_01_15|task_count=27|work_share=0.70|autonomy_mean=3.48|success_share=0.78|time_ratio=5.91"
"occ_27_3031_00","1771","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.23","0.17","0.74","0.0000","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=65|work_share=0.89|autonomy_mean=3.34|success_share=0.57|time_ratio=3.73"
"occ_27_3031_00","1772","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.24","0.77","0.31","0.0001","anthropic_task_usage","0.78","anthropic_normalized|release_2026_01_15|task_count=234|work_share=0.88|autonomy_mean=3.29|success_share=0.89|time_ratio=8.48"
"occ_27_3031_00","1773","cluster_drafting","src_anthropic_ei_2026_01_15","0.21","0.63","0.40","0.0000","anthropic_task_usage","0.70","anthropic_normalized|release_2026_01_15|task_count=47|work_share=0.70|autonomy_mean=3.43|success_share=0.68|time_ratio=4.36"
"occ_27_3031_00","1775","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.21","0.41","0.51","0.0001","anthropic_task_usage","0.74","anthropic_normalized|release_2026_01_15|task_count=110|work_share=0.84|autonomy_mean=2.97|success_share=0.60|time_ratio=1.73"
"occ_27_3031_00","20554","cluster_client_interaction","src_anthropic_ei_2026_01_15","0.24","0.74","0.32","0.0004","anthropic_task_usage","0.82","anthropic_normalized|release_2026_01_15|task_count=753|work_share=0.81|autonomy_mean=3.04|success_share=0.83|time_ratio=9.44"
"occ_27_3031_00","20555","cluster_drafting","src_anthropic_ei_2026_01_15","0.24","0.54","0.11","0.0000","anthropic_task_usage","0.71","anthropic_normalized|release_2026_01_15|task_count=38|work_share=0.92|autonomy_mean=3.37|success_share=0.58|time_ratio=3.39"
"occ_27_3031_00","20557","cluster_documentation","src_anthropic_ei_2026_01_15","0.30","0.68","0.36","0.0013","anthropic_task_usage","0.87","anthropic_normalized|release_2026_01_15|task_count=2,524|work_share=0.93|autonomy_mean=3.05|success_share=0.82|time_ratio=7.63"
"occ_27_3031_00","stub_27_3031_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.57","0.68","0.14","0.28","generated_task_proxy","0.48","launch_stub_generated"
"occ_27_3031_00","stub_27_3031_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.61","0.70","0.18","0.22","generated_task_proxy","0.43","launch_stub_generated"
"occ_27_3031_00","stub_27_3031_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.73","0.58","0.38","0.20","generated_task_proxy","0.39","launch_stub_generated"
"occ_27_3031_00","stub_27_3031_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.79","0.58","0.42","0.24","generated_task_proxy","0.46","launch_stub_generated"
"occ_27_3031_00","stub_27_3031_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.67","0.70","0.31","0.16","generated_task_proxy","0.39","launch_stub_generated"
"occ_27_3031_00","stub_27_3031_00_relationship_management","cluster_relationship_management","src_internal_stub_2026_03","0.51","0.66","0.10","0.26","generated_task_proxy","0.48","launch_stub_generated"
"occ_27_3031_00","stub_27_3031_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.75","0.62","0.34","0.20","generated_task_proxy","0.44","launch_stub_generated"
"occ_27_3041_00","1776","cluster_drafting","src_anthropic_ei_2026_01_15","0.46","0.60","0.43","0.0095","anthropic_task_usage","0.88","anthropic_normalized|release_2026_01_15|task_count=18,812|work_share=0.91|autonomy_mean=3.08|success_share=0.76|time_ratio=10.62"
"occ_27_3041_00","1777","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.07","0.10","0.07","0.0000","anthropic_task_usage","0.51","anthropic_normalized|release_2026_01_15|task_count=42|work_share=0.00|autonomy_mean=2.62|success_share=0.00|time_ratio=8.64"
"occ_27_3041_00","1778","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.09","0.18","0.10","0.0000","anthropic_task_usage","0.49","anthropic_normalized|release_2026_01_15|task_count=24|work_share=0.00|autonomy_mean=3.17|success_share=0.67|time_ratio=5.84"
"occ_27_3041_00","1779","cluster_oversight_strategy","src_anthropic_ei_2026_01_15","0.22","0.10","0.77","0.0000","anthropic_task_usage","0.72","anthropic_normalized|release_2026_01_15|task_count=23|work_share=0.91|autonomy_mean=2.78|success_share=0.00|time_ratio=1.94"
"occ_27_3041_00","1781","cluster_qa_review","src_anthropic_ei_2026_01_15","0.15","0.73","0.30","0.0003","anthropic_task_usage","0.75","anthropic_normalized|release_2026_01_15|task_count=525|work_share=0.23|autonomy_mean=3.54|success_share=0.64|time_ratio=5.11"
"occ_27_3041_00","1782","cluster_drafting","src_anthropic_ei_2026_01_15","0.22","0.64","0.52","0.0001","anthropic_task_usage","0.76","anthropic_normalized|release_2026_01_15|task_count=100|work_share=0.82|autonomy_mean=3.29|success_share=0.72|time_ratio=5.45"
"occ_27_3041_00","1783","cluster_oversight_strategy","src_anthropic_ei_2026_01_15","0.10","0.10","0.12","0.0000","anthropic_task_usage","0.43","anthropic_normalized|release_2026_01_15|task_count=15|work_share=0.00|autonomy_mean=3.67|success_share=0.00|time_ratio=6.31"
"occ_27_3041_00","1786","cluster_analysis","src_anthropic_ei_2026_01_15","0.23","0.65","0.34","0.0013","anthropic_task_usage","0.81","anthropic_normalized|release_2026_01_15|task_count=2,487|work_share=0.51|autonomy_mean=2.84|success_share=0.64|time_ratio=5.23"
"occ_27_3041_00","1790","cluster_decision_support","src_anthropic_ei_2026_01_15","0.20","0.65","0.34","0.0000","anthropic_task_usage","0.73","anthropic_normalized|release_2026_01_15|task_count=96|work_share=0.66|autonomy_mean=3.52|success_share=0.66|time_ratio=4.40"
"occ_27_3041_00","1794","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.09","0.10","0.10","0.0000","anthropic_task_usage","0.49","anthropic_normalized|release_2026_01_15|task_count=18|work_share=0.00|autonomy_mean=3.17|success_share=0.00|time_ratio=4.47"
"occ_27_3041_00","1795","cluster_workflow_admin","src_anthropic_ei_2026_01_15","0.17","0.17","0.68","0.0000","anthropic_task_usage","0.68","anthropic_normalized|release_2026_01_15|task_count=72|work_share=0.60|autonomy_mean=2.75|success_share=0.62|time_ratio=2.67"
"occ_27_3041_00","stub_27_3041_00_client_interaction","cluster_client_interaction","src_internal_stub_2026_03","0.62","0.67","0.28","0.14","generated_task_proxy","0.37","launch_stub_generated"
"occ_27_3041_00","stub_27_3041_00_coordination","cluster_coordination","src_internal_stub_2026_03","0.66","0.69","0.32","0.18","generated_task_proxy","0.40","launch_stub_generated"
"occ_27_3041_00","stub_27_3041_00_documentation","cluster_documentation","src_internal_stub_2026_03","0.78","0.57","0.52","0.20","generated_task_proxy","0.44","launch_stub_generated"
"occ_27_3041_00","stub_27_3041_00_drafting","cluster_drafting","src_internal_stub_2026_03","0.84","0.57","0.56","0.38","generated_task_proxy","0.51","launch_stub_generated"
"occ_27_3041_00","stub_27_3041_00_oversight_strategy","cluster_oversight_strategy","src_internal_stub_2026_03","0.60","0.67","0.26","0.18","generated_task_proxy","0.39","launch_stub_generated"
"occ_27_3041_00","stub_27_3041_00_qa_review","cluster_qa_review","src_internal_stub_2026_03","0.72","0.69","0.45","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_27_3041_00","stub_27_3041_00_research_synthesis","cluster_research_synthesis","src_internal_stub_2026_03","0.80","0.61","0.48","0.24","generated_task_proxy","0.47","launch_stub_generated"
"occ_27_3042_00","20243","cluster_documentation","src_anthropic_ei_2026_01_15","0.10","0.20","0.12","0.0000","anthropic_task_usage","0.50","anthropic_normalized|release_2026_01_15|task_count=21|work_share=0.00|autonomy_mean=3.67|success_share=0.81|time_ratio=2.11"
