"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_17_2141_00","task_occ_17_2141_00_jd_me2_03","fn_occ_17_2141_00_validation_integration","directly_supports","0.4709","0.6047","0.6312","0.6139","0.2571","0.4541","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7121","reviewed_multi_anchor_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_jd_me2_04","fn_occ_17_2141_00_primary","supports","0.5542","0.4572","0.5468","0.4302","0.3104","0.4278","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7191","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_jd_me2_04","fn_occ_17_2141_00_validation_integration","supports","0.4458","0.4082","0.5362","0.4662","0.2546","0.3807","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7101","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_20877","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5558","0.6065","0.6288","0.5710","0.5806","0.5210","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7101","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_20877","fn_occ_23_1011_00_primary","directly_supports","0.4442","0.6944","0.6835","0.7030","0.7344","0.7471","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7191","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_23992","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4708","0.7146","0.5852","0.7089","0.5721","0.5691","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_23992","fn_occ_23_1011_00_primary","directly_supports","0.5292","0.8621","0.6738","0.8409","0.7429","0.8266","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8096","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3773","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4749","0.7288","0.6293","0.7016","0.5725","0.5711","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3773","fn_occ_23_1011_00_primary","directly_supports","0.5251","0.8733","0.7164","0.8336","0.7425","0.8271","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3774","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4695","0.6241","0.6182","0.5788","0.5720","0.5098","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3774","fn_occ_23_1011_00_primary","directly_supports","0.5305","0.7725","0.7074","0.7108","0.7430","0.7678","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3775","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4671","0.6204","0.5844","0.5759","0.5717","0.5091","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3775","fn_occ_23_1011_00_primary","directly_supports","0.5329","0.7704","0.6746","0.7079","0.7433","0.7680","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3776","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4700","0.7038","0.5950","0.6783","0.5720","0.5679","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3776","fn_occ_23_1011_00_primary","directly_supports","0.5300","0.8518","0.6840","0.8103","0.7430","0.8257","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3777","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4742","0.7125","0.6758","0.6455","0.6124","0.5794","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3777","fn_occ_23_1011_00_primary","directly_supports","0.5258","0.8576","0.7632","0.7775","0.7826","0.8356","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8135","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3778","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5349","0.6666","0.6580","0.5883","0.5785","0.5239","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3778","fn_occ_23_1011_00_primary","directly_supports","0.4651","0.7691","0.7210","0.7203","0.7365","0.7577","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3779","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4718","0.7160","0.5954","0.6899","0.5722","0.5694","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3779","fn_occ_23_1011_00_primary","directly_supports","0.5282","0.8627","0.6836","0.8219","0.7428","0.8265","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3780","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4659","0.6149","0.5842","0.5709","0.5716","0.5084","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3780","fn_occ_23_1011_00_primary","directly_supports","0.5341","0.7658","0.6748","0.7029","0.7434","0.7677","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3781","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4700","0.7038","0.5950","0.6783","0.5720","0.5679","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3781","fn_occ_23_1011_00_primary","directly_supports","0.5300","0.8518","0.6840","0.8103","0.7430","0.8257","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3782","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4709","0.7088","0.5952","0.6830","0.5721","0.5685","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3782","fn_occ_23_1011_00_primary","directly_supports","0.5291","0.8561","0.6838","0.8150","0.7429","0.8260","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3783","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5475","0.6645","0.6105","0.5819","0.5798","0.5256","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3783","fn_occ_23_1011_00_primary","directly_supports","0.4525","0.7582","0.6685","0.7139","0.7352","0.7547","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3785","fn_occ_23_1011_00_matter_preparation","delivers","0.9800","0.7109","0.6470","0.5269","0.6230","0.5951","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6881","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3786","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4728","0.7165","0.6189","0.7100","0.5723","0.5696","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3786","fn_occ_23_1011_00_primary","directly_supports","0.5272","0.8625","0.7068","0.8420","0.7427","0.8263","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8096","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3787","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4680","0.6513","0.5779","0.5965","0.5718","0.5123","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8083","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3787","fn_occ_23_1011_00_primary","directly_supports","0.5320","0.8007","0.6677","0.7285","0.7432","0.7709","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8173","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3788","fn_occ_23_1011_00_matter_preparation","supports","0.5602","0.6446","0.6130","0.5575","0.5810","0.5255","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3788","fn_occ_23_1011_00_primary","supports","0.4398","0.7295","0.6660","0.6895","0.7340","0.7499","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3789","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4852","0.7547","0.6614","0.6739","0.6535","0.6252","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3789","fn_occ_23_1011_00_primary","directly_supports","0.5148","0.8921","0.7443","0.8059","0.8215","0.8774","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3790","fn_occ_23_1011_00_matter_preparation","supports","0.4311","0.4910","0.5506","0.5192","0.5681","0.4908","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3790","fn_occ_23_1011_00_primary","supports","0.5689","0.6663","0.6551","0.6512","0.7469","0.7630","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3791","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4631","0.6777","0.5836","0.6746","0.5713","0.5642","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7786","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3791","fn_occ_23_1011_00_primary","directly_supports","0.5369","0.8305","0.6754","0.8066","0.7437","0.8246","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7876","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3792","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4706","0.7065","0.5951","0.6808","0.5721","0.5682","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3792","fn_occ_23_1011_00_primary","directly_supports","0.5294","0.8541","0.6839","0.8128","0.7429","0.8258","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3793","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4696","0.7092","0.6249","0.6338","0.6520","0.6184","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7536","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3793","fn_occ_23_1011_00_primary","directly_supports","0.5304","0.8574","0.7141","0.7658","0.8230","0.8763","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7626","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_01","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4931","0.7328","0.7296","0.6592","0.6143","0.5843","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_01","fn_occ_23_1011_00_primary","directly_supports","0.5069","0.8646","0.8094","0.7912","0.7807","0.8335","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8135","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_02","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4896","0.7562","0.6789","0.6739","0.6540","0.6261","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_02","fn_occ_23_1011_00_primary","directly_supports","0.5104","0.8905","0.7601","0.8059","0.8210","0.8766","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_03","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5499","0.6918","0.6576","0.5983","0.6600","0.5587","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8141","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_03","fn_occ_23_1011_00_primary","directly_supports","0.4501","0.7839","0.7147","0.7303","0.8150","0.7869","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8231","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_04","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4750","0.7228","0.6593","0.6555","0.6125","0.5805","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law_04","fn_occ_23_1011_00_primary","directly_supports","0.5250","0.8673","0.7463","0.7875","0.7825","0.8365","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8135","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_01","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4652","0.6034","0.6174","0.5596","0.5715","0.5071","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_01","fn_occ_23_1011_00_primary","directly_supports","0.5348","0.7548","0.7083","0.6916","0.7435","0.7667","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_02","fn_occ_23_1011_00_matter_preparation","supports","0.5732","0.5524","0.5990","0.5308","0.6123","0.5182","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8199","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_02","fn_occ_23_1011_00_primary","supports","0.4268","0.6281","0.6467","0.6628","0.7627","0.7378","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8289","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_03","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4684","0.6403","0.6280","0.5854","0.5718","0.5113","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8083","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_03","fn_occ_23_1011_00_primary","directly_supports","0.5316","0.7894","0.7177","0.7174","0.7432","0.7697","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8173","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_04","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4727","0.7037","0.6622","0.6773","0.5723","0.5683","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_jd_law2_04","fn_occ_23_1011_00_primary","directly_supports","0.5273","0.8499","0.7501","0.8093","0.7427","0.8251","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1636","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4710","0.5311","0.4692","0.4972","0.3621","0.3058","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6186","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1636","fn_occ_23_2011_00_primary","directly_supports","0.5290","0.5634","0.5138","0.5212","0.3679","0.3437","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6276","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1638","fn_occ_23_2011_00_matter_coordination","supports","0.6171","0.5471","0.4284","0.4521","0.4567","0.3593","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6782","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1638","fn_occ_23_2011_00_primary","supports","0.3829","0.4771","0.4146","0.4761","0.4333","0.3431","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6872","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1639","fn_occ_23_2011_00_matter_coordination","supports","0.5615","0.5440","0.4040","0.4785","0.3712","0.3206","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6774","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1639","fn_occ_23_2011_00_primary","supports","0.4385","0.5129","0.4124","0.5025","0.3588","0.3251","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6864","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1641","fn_occ_23_2011_00_matter_coordination","delivers","0.9800","0.5171","0.4710","0.3751","0.4430","0.3807","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6862","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1642","fn_occ_23_2011_00_matter_coordination","supports","0.4602","0.5440","0.4637","0.5039","0.4010","0.3654","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6587","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_1642","fn_occ_23_2011_00_primary","supports","0.5398","0.5839","0.5126","0.5279","0.4090","0.4074","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6677","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18491","fn_occ_23_2011_00_matter_coordination","directly_supports","0.5587","0.4382","0.4367","0.4436","0.4009","0.3096","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7379","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18491","fn_occ_23_2011_00_primary","directly_supports","0.4413","0.4091","0.4463","0.4676","0.3891","0.3151","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7469","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18492","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4589","0.4418","0.4168","0.4622","0.3609","0.2950","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6494","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18492","fn_occ_23_2011_00_primary","directly_supports","0.5411","0.4826","0.4662","0.4862","0.3691","0.3374","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6583","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18493","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4819","0.6110","0.5047","0.6034","0.3632","0.3654","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6912","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18493","fn_occ_23_2011_00_primary","directly_supports","0.5181","0.6357","0.5450","0.6274","0.3668","0.3993","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7002","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18494","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4784","0.6200","0.5173","0.5635","0.4428","0.4158","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6373","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18494","fn_occ_23_2011_00_primary","directly_supports","0.5216","0.6471","0.5590","0.5875","0.4472","0.4510","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6462","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18496","fn_occ_23_2011_00_matter_coordination","supports","0.5740","0.5506","0.4365","0.4707","0.4524","0.3532","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6832","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_18496","fn_occ_23_2011_00_primary","supports","0.4260","0.5108","0.4399","0.4947","0.4376","0.3530","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6922","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_21062","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4685","0.5297","0.4187","0.4968","0.3618","0.3052","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.5988","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_21062","fn_occ_23_2011_00_primary","directly_supports","0.5315","0.5638","0.4643","0.5208","0.3682","0.3441","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6078","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_23994","fn_occ_23_2011_00_matter_coordination","directly_supports","0.5647","0.4396","0.3879","0.4429","0.4015","0.3107","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7379","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_23994","fn_occ_23_2011_00_primary","directly_supports","0.4353","0.4062","0.3951","0.4669","0.3885","0.3139","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7469","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_01","fn_occ_23_2011_00_matter_coordination","supports","0.4474","0.3957","0.3945","0.4401","0.3597","0.2887","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_01","fn_occ_23_2011_00_primary","supports","0.5526","0.4445","0.4485","0.4641","0.3703","0.3353","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_02","fn_occ_23_2011_00_matter_coordination","supports","0.5733","0.4319","0.4230","0.4322","0.4023","0.3112","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8468","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_02","fn_occ_23_2011_00_primary","supports","0.4267","0.3926","0.4267","0.4562","0.3877","0.3113","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8558","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_03","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4552","0.4360","0.3994","0.4577","0.3605","0.2939","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_03","fn_occ_23_2011_00_primary","directly_supports","0.5448","0.4793","0.4503","0.4817","0.3695","0.3376","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_04","fn_occ_23_2011_00_matter_coordination","directly_supports","0.5388","0.5606","0.4828","0.5030","0.3689","0.3189","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8083","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para_04","fn_occ_23_2011_00_primary","directly_supports","0.4612","0.5454","0.5002","0.5270","0.3611","0.3317","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8173","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_01","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4677","0.5264","0.4185","0.4937","0.3618","0.3048","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7101","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_01","fn_occ_23_2011_00_primary","directly_supports","0.5323","0.5610","0.4645","0.5177","0.3682","0.3439","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7191","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_02","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4723","0.5988","0.4195","0.5945","0.3622","0.3627","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_02","fn_occ_23_2011_00_primary","directly_supports","0.5277","0.6302","0.4635","0.6185","0.3678","0.4002","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_03","fn_occ_23_2011_00_matter_coordination","directly_supports","0.5504","0.5762","0.4651","0.5046","0.4500","0.3522","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8141","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_03","fn_occ_23_2011_00_primary","directly_supports","0.4496","0.5529","0.4779","0.5286","0.4400","0.3607","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8231","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_04","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4815","0.6013","0.5513","0.5538","0.4031","0.3744","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para2_04","fn_occ_23_2011_00_primary","directly_supports","0.5185","0.6263","0.5917","0.5778","0.4069","0.4084","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8135","reviewed_primary_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_01","fn_occ_23_2011_00_matter_coordination","directly_supports","0.4678","0.5033","0.4752","0.4806","0.3618","0.3025","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7756","reviewed_multi_anchor_task_function_edge"
"occ_23_2011_00","task_occ_23_2011_00_jd_para3_01","fn_occ_23_2011_00_primary","directly_supports","0.5322","0.5379","0.5211","0.5046","0.3682","0.3416","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7846","reviewed_primary_task_function_edge"
