"occupation_id","from_task_id","to_task_id","dependency_type","dependency_strength","edge_source","edge_confidence","notes"
"occ_17_2051_00","task_occ_17_2051_00_152","task_occ_17_2051_00_jd_ce_04","supports","0.0748","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_19610","task_occ_17_2051_00_151","reviews","0.0921","src_v2_role_graph_seed_2026_03","0.5414","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_19610","task_occ_17_2051_00_jd_ce_03","enables","0.0957","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_19610","task_occ_17_2051_00_jd_ce2_01","reviews","0.0975","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20490","task_occ_17_2051_00_151","reviews","0.0921","src_v2_role_graph_seed_2026_03","0.5617","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20490","task_occ_17_2051_00_jd_ce_03","enables","0.0957","src_v2_role_graph_seed_2026_03","0.6609","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20490","task_occ_17_2051_00_jd_ce2_01","reviews","0.0975","src_v2_role_graph_seed_2026_03","0.6609","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20491","task_occ_17_2051_00_148","feeds","0.1619","src_v2_role_graph_seed_2026_03","0.5943","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20491","task_occ_17_2051_00_151","feeds","0.1289","src_v2_role_graph_seed_2026_03","0.5414","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20491","task_occ_17_2051_00_jd_ce_03","supports","0.0957","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20491","task_occ_17_2051_00_jd_ce_04","feeds","0.1682","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20491","task_occ_17_2051_00_jd_ce2_01","feeds","0.1365","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20492","task_occ_17_2051_00_148","feeds","0.1439","src_v2_role_graph_seed_2026_03","0.6004","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20492","task_occ_17_2051_00_151","feeds","0.1105","src_v2_role_graph_seed_2026_03","0.5475","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20492","task_occ_17_2051_00_152","feeds","0.0505","src_v2_role_graph_seed_2026_03","0.5516","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20492","task_occ_17_2051_00_jd_ce_04","feeds","0.1496","src_v2_role_graph_seed_2026_03","0.6956","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20492","task_occ_17_2051_00_jd_ce2_01","feeds","0.1170","src_v2_role_graph_seed_2026_03","0.6467","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_20492","task_occ_17_2051_00_jd_ce2_02","feeds","0.0543","src_v2_role_graph_seed_2026_03","0.6467","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","task_occ_17_2051_00_148","feeds","0.1439","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","task_occ_17_2051_00_151","feeds","0.1105","src_v2_role_graph_seed_2026_03","0.6366","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","task_occ_17_2051_00_152","feeds","0.0505","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","task_occ_17_2051_00_jd_ce_04","feeds","0.1496","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","task_occ_17_2051_00_jd_ce2_01","feeds","0.1170","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_02","task_occ_17_2051_00_jd_ce2_02","feeds","0.0543","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_03","task_occ_17_2051_00_19610","supports","0.1193","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce_03","task_occ_17_2051_00_20490","supports","0.1193","src_v2_role_graph_seed_2026_03","0.6609","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_01","task_occ_17_2051_00_19610","supports","0.1193","src_v2_role_graph_seed_2026_03","0.6407","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_01","task_occ_17_2051_00_20490","supports","0.1193","src_v2_role_graph_seed_2026_03","0.6609","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_02","task_occ_17_2051_00_148","supports","0.0720","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_02","task_occ_17_2051_00_jd_ce_03","supports","0.0574","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_02","task_occ_17_2051_00_jd_ce_04","supports","0.0748","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_03","task_occ_17_2051_00_jd_ce_03","supports","0.1148","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","task_occ_17_2051_00_148","feeds","0.0900","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","task_occ_17_2051_00_151","feeds","0.1105","src_v2_role_graph_seed_2026_03","0.6366","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","task_occ_17_2051_00_20492","feeds","0.1117","src_v2_role_graph_seed_2026_03","0.6467","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","task_occ_17_2051_00_jd_ce_02","feeds","0.1137","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","task_occ_17_2051_00_jd_ce_04","feeds","0.0935","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_17_2051_00","task_occ_17_2051_00_jd_ce2_04","task_occ_17_2051_00_jd_ce2_01","feeds","0.1170","src_v2_role_graph_seed_2026_03","0.7359","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1347","task_occ_17_2071_00_20729","feeds","0.0745","src_v2_role_graph_seed_2026_03","0.5486","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1347","task_occ_17_2071_00_jd_elec_02","feeds","0.0782","src_v2_role_graph_seed_2026_03","0.6479","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_1347","supports","0.0767","src_v2_role_graph_seed_2026_03","0.6614","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_1358","supports","0.0738","src_v2_role_graph_seed_2026_03","0.6614","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_20729","feeds","0.1304","src_v2_role_graph_seed_2026_03","0.5430","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_20731","feeds","0.1656","src_v2_role_graph_seed_2026_03","0.6006","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_jd_elec_02","feeds","0.1369","src_v2_role_graph_seed_2026_03","0.6423","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_jd_elec_03","feeds","0.1686","src_v2_role_graph_seed_2026_03","0.6958","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1348","task_occ_17_2071_00_jd_elec_04","supports","0.0955","src_v2_role_graph_seed_2026_03","0.6958","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_1347","supports","0.0767","src_v2_role_graph_seed_2026_03","0.6614","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_1358","supports","0.0738","src_v2_role_graph_seed_2026_03","0.6614","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_20729","feeds","0.1304","src_v2_role_graph_seed_2026_03","0.5430","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_20731","feeds","0.1656","src_v2_role_graph_seed_2026_03","0.6006","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_jd_elec_02","feeds","0.1369","src_v2_role_graph_seed_2026_03","0.6423","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_jd_elec_03","feeds","0.1686","src_v2_role_graph_seed_2026_03","0.6958","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1349","task_occ_17_2071_00_jd_elec_04","supports","0.0955","src_v2_role_graph_seed_2026_03","0.6958","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1350","task_occ_17_2071_00_20731","supports","0.0736","src_v2_role_graph_seed_2026_03","0.5516","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1350","task_occ_17_2071_00_jd_elec_03","supports","0.0749","src_v2_role_graph_seed_2026_03","0.6467","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1350","task_occ_17_2071_00_jd_elec_04","supports","0.0573","src_v2_role_graph_seed_2026_03","0.6467","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1351","task_occ_17_2071_00_1350","feeds","0.0524","src_v2_role_graph_seed_2026_03","0.5648","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1351","task_occ_17_2071_00_20729","feeds","0.1118","src_v2_role_graph_seed_2026_03","0.5012","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1351","task_occ_17_2071_00_20731","feeds","0.1472","src_v2_role_graph_seed_2026_03","0.5588","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1351","task_occ_17_2071_00_jd_elec_02","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.6004","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1351","task_occ_17_2071_00_jd_elec_03","feeds","0.1499","src_v2_role_graph_seed_2026_03","0.6539","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1353","task_occ_17_2071_00_1351","feeds","0.1087","src_v2_role_graph_seed_2026_03","0.5628","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1353","task_occ_17_2071_00_1355","feeds","0.1063","src_v2_role_graph_seed_2026_03","0.5628","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1353","task_occ_17_2071_00_20729","feeds","0.1118","src_v2_role_graph_seed_2026_03","0.4919","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1353","task_occ_17_2071_00_20731","feeds","0.0920","src_v2_role_graph_seed_2026_03","0.5495","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1353","task_occ_17_2071_00_jd_elec_02","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.5912","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1353","task_occ_17_2071_00_jd_elec_03","feeds","0.0937","src_v2_role_graph_seed_2026_03","0.6447","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1355","task_occ_17_2071_00_1350","feeds","0.0524","src_v2_role_graph_seed_2026_03","0.5648","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1355","task_occ_17_2071_00_20729","feeds","0.1118","src_v2_role_graph_seed_2026_03","0.5012","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1355","task_occ_17_2071_00_20731","feeds","0.1472","src_v2_role_graph_seed_2026_03","0.5588","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1355","task_occ_17_2071_00_jd_elec_02","feeds","0.1173","src_v2_role_graph_seed_2026_03","0.6004","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1355","task_occ_17_2071_00_jd_elec_03","feeds","0.1499","src_v2_role_graph_seed_2026_03","0.6539","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1357","task_occ_17_2071_00_20729","reviews","0.0932","src_v2_role_graph_seed_2026_03","0.4919","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1357","task_occ_17_2071_00_jd_elec_02","reviews","0.0978","src_v2_role_graph_seed_2026_03","0.5912","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1357","task_occ_17_2071_00_jd_elec_04","enables","0.0955","src_v2_role_graph_seed_2026_03","0.6447","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1358","task_occ_17_2071_00_20729","feeds","0.0745","src_v2_role_graph_seed_2026_03","0.5486","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_1358","task_occ_17_2071_00_jd_elec_02","feeds","0.0782","src_v2_role_graph_seed_2026_03","0.6479","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_20729","task_occ_17_2071_00_1347","supports","0.0767","src_v2_role_graph_seed_2026_03","0.5486","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_20729","task_occ_17_2071_00_1357","supports","0.1164","src_v2_role_graph_seed_2026_03","0.4919","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_20729","task_occ_17_2071_00_1358","supports","0.0738","src_v2_role_graph_seed_2026_03","0.5486","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_02","task_occ_17_2071_00_1347","supports","0.0767","src_v2_role_graph_seed_2026_03","0.6479","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_02","task_occ_17_2071_00_1357","supports","0.1164","src_v2_role_graph_seed_2026_03","0.5912","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_02","task_occ_17_2071_00_1358","supports","0.0738","src_v2_role_graph_seed_2026_03","0.6479","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_04","task_occ_17_2071_00_1347","enables","0.1151","src_v2_role_graph_seed_2026_03","0.7014","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_04","task_occ_17_2071_00_1357","supports","0.1164","src_v2_role_graph_seed_2026_03","0.6447","seeded_from_cluster_dependency_proxy"
"occ_17_2071_00","task_occ_17_2071_00_jd_elec_04","task_occ_17_2071_00_1358","enables","0.1107","src_v2_role_graph_seed_2026_03","0.7014","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_20494","feeds","0.1092","src_v2_role_graph_seed_2026_03","0.5709","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_20495","feeds","0.1058","src_v2_role_graph_seed_2026_03","0.5750","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5309","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_5350","feeds","0.0895","src_v2_role_graph_seed_2026_03","0.5903","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6200","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_jd_ee_03","feeds","0.0936","src_v2_role_graph_seed_2026_03","0.6814","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_20494","feeds","0.1092","src_v2_role_graph_seed_2026_03","0.5729","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_20495","feeds","0.1058","src_v2_role_graph_seed_2026_03","0.5770","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5329","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_5350","feeds","0.0895","src_v2_role_graph_seed_2026_03","0.5923","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6220","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_jd_ee_03","feeds","0.0936","src_v2_role_graph_seed_2026_03","0.6834","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5882","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_5350","feeds","0.1432","src_v2_role_graph_seed_2026_03","0.6476","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_5354","feeds","0.0509","src_v2_role_graph_seed_2026_03","0.6726","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6774","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_jd_ee_03","feeds","0.1497","src_v2_role_graph_seed_2026_03","0.7388","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5923","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_5350","feeds","0.1432","src_v2_role_graph_seed_2026_03","0.6517","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_5354","feeds","0.0509","src_v2_role_graph_seed_2026_03","0.6767","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6814","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_jd_ee_03","feeds","0.1497","src_v2_role_graph_seed_2026_03","0.7428","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20496","task_occ_17_2072_00_20498","feeds","0.0740","src_v2_role_graph_seed_2026_03","0.5729","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20496","task_occ_17_2072_00_jd_ee_02","feeds","0.0784","src_v2_role_graph_seed_2026_03","0.6620","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.6251","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_20498","feeds","0.1295","src_v2_role_graph_seed_2026_03","0.6004","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.6251","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_5349","supports","0.0962","src_v2_role_graph_seed_2026_03","0.6288","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_5350","feeds","0.1611","src_v2_role_graph_seed_2026_03","0.6598","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_jd_ee_02","feeds","0.1373","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_jd_ee_03","feeds","0.1684","src_v2_role_graph_seed_2026_03","0.7509","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_jd_ee_04","supports","0.0958","src_v2_role_graph_seed_2026_03","0.7178","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20498","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.5729","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20498","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.5729","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20499","task_occ_17_2072_00_20498","feeds","0.0740","src_v2_role_graph_seed_2026_03","0.5729","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20499","task_occ_17_2072_00_jd_ee_02","feeds","0.0784","src_v2_role_graph_seed_2026_03","0.6620","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5349","task_occ_17_2072_00_20496","enables","0.1123","src_v2_role_graph_seed_2026_03","0.6013","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5349","task_occ_17_2072_00_20499","enables","0.1098","src_v2_role_graph_seed_2026_03","0.6013","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_5349","supports","0.0577","src_v2_role_graph_seed_2026_03","0.6609","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_5350","supports","0.0716","src_v2_role_graph_seed_2026_03","0.6920","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_jd_ee_03","supports","0.0749","src_v2_role_graph_seed_2026_03","0.7831","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_jd_ee_04","supports","0.0575","src_v2_role_graph_seed_2026_03","0.7500","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.7203","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_20498","feeds","0.1295","src_v2_role_graph_seed_2026_03","0.6956","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.7203","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_5349","supports","0.0962","src_v2_role_graph_seed_2026_03","0.7239","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_5350","feeds","0.1611","src_v2_role_graph_seed_2026_03","0.7550","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_jd_ee_02","feeds","0.1373","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_jd_ee_03","feeds","0.1684","src_v2_role_graph_seed_2026_03","0.8461","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_jd_ee_04","supports","0.0958","src_v2_role_graph_seed_2026_03","0.8130","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.6620","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.6620","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","task_occ_17_2072_00_jd_ee_01","enables","0.5600","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_03","task_occ_17_2072_00_jd_ee_04","supports","0.5600","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_04","task_occ_17_2072_00_20496","enables","0.1123","src_v2_role_graph_seed_2026_03","0.6904","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_04","task_occ_17_2072_00_20499","enables","0.1098","src_v2_role_graph_seed_2026_03","0.6904","seeded_from_cluster_dependency_proxy"
"occ_17_2112_00","task_occ_17_2112_00_1391","task_occ_17_2112_00_1394","feeds","0.1175","src_v2_role_graph_seed_2026_03","0.5912","seeded_from_cluster_dependency_proxy"
"occ_17_2112_00","task_occ_17_2112_00_1391","task_occ_17_2112_00_1403","feeds","0.0512","src_v2_role_graph_seed_2026_03","0.5759","seeded_from_cluster_dependency_proxy"
"occ_17_2112_00","task_occ_17_2112_00_1391","task_occ_17_2112_00_1405","feeds","0.1486","src_v2_role_graph_seed_2026_03","0.5738","seeded_from_cluster_dependency_proxy"
